Year,Nation,iso_code3,frac_enfu_fuel_demand_imported_pj_fuel_diesel
2048,indonesia,IDN,0.2753530310736307
2049,indonesia,IDN,0.2753530310736307
2050,indonesia,IDN,0.2753530310736307
2017,iraq,IRQ,0.5027920804538638
2018,iraq,IRQ,0.5027920804538638
2019,iraq,IRQ,0.5027920804538638
2020,iraq,IRQ,0.5027920804538638
2021,iraq,IRQ,0.5027920804538638
2022,iraq,IRQ,0.5027920804538638
2023,iraq,IRQ,0.5027920804538638
2024,iraq,IRQ,0.5027920804538638
2025,iraq,IRQ,0.5027920804538638
2026,iraq,IRQ,0.5027920804538638
2027,iraq,IRQ,0.5027920804538638
2028,iraq,IRQ,0.5027920804538638
2029,iraq,IRQ,0.5027920804538638
2030,iraq,IRQ,0.5027920804538638
2031,iraq,IRQ,0.5027920804538638
2032,iraq,IRQ,0.5027920804538638
2033,iraq,IRQ,0.5027920804538638
2034,iraq,IRQ,0.5027920804538638
2035,iraq,IRQ,0.5027920804538638
2036,iraq,IRQ,0.5027920804538638
2037,iraq,IRQ,0.5027920804538638
2038,iraq,IRQ,0.5027920804538638
2039,iraq,IRQ,0.5027920804538638
2040,iraq,IRQ,0.5027920804538638
2041,iraq,IRQ,0.5027920804538638
2042,iraq,IRQ,0.5027920804538638
2043,iraq,IRQ,0.5027920804538638
2044,iraq,IRQ,0.5027920804538638
2045,iraq,IRQ,0.5027920804538638
2046,iraq,IRQ,0.5027920804538638
2047,iraq,IRQ,0.5027920804538638
2048,iraq,IRQ,0.5027920804538638
2049,iraq,IRQ,0.5027920804538638
2050,iraq,IRQ,0.5027920804538638
2018,ireland,IRL,0.42886373422248475
2019,ireland,IRL,0.42886373422248475
2020,ireland,IRL,0.42886373422248475
2021,ireland,IRL,0.42886373422248475
2022,ireland,IRL,0.42886373422248475
2023,ireland,IRL,0.42886373422248475
2024,ireland,IRL,0.42886373422248475
2025,ireland,IRL,0.42886373422248475
2026,ireland,IRL,0.42886373422248475
2027,ireland,IRL,0.42886373422248475
2028,ireland,IRL,0.42886373422248475
2029,ireland,IRL,0.42886373422248475
2030,ireland,IRL,0.42886373422248475
2031,ireland,IRL,0.42886373422248475
2032,ireland,IRL,0.42886373422248475
2033,ireland,IRL,0.42886373422248475
2034,ireland,IRL,0.42886373422248475
2035,ireland,IRL,0.42886373422248475
2036,ireland,IRL,0.42886373422248475
2037,ireland,IRL,0.42886373422248475
2038,ireland,IRL,0.42886373422248475
2039,ireland,IRL,0.42886373422248475
2040,ireland,IRL,0.42886373422248475
2041,ireland,IRL,0.42886373422248475
2042,ireland,IRL,0.42886373422248475
2043,ireland,IRL,0.42886373422248475
2044,ireland,IRL,0.42886373422248475
2045,ireland,IRL,0.42886373422248475
2046,ireland,IRL,0.42886373422248475
2047,ireland,IRL,0.42886373422248475
2048,ireland,IRL,0.42886373422248475
2049,ireland,IRL,0.42886373422248475
2050,ireland,IRL,0.42886373422248475
2018,israel,ISR,0.11929388342127292
2019,israel,ISR,0.11929388342127292
2020,israel,ISR,0.11929388342127292
2021,israel,ISR,0.11929388342127292
2022,israel,ISR,0.11929388342127292
2023,israel,ISR,0.11929388342127292
2024,israel,ISR,0.11929388342127292
2025,israel,ISR,0.11929388342127292
2026,israel,ISR,0.11929388342127292
2027,israel,ISR,0.11929388342127292
2028,israel,ISR,0.11929388342127292
2029,israel,ISR,0.11929388342127292
2030,israel,ISR,0.11929388342127292
2031,israel,ISR,0.11929388342127292
2032,israel,ISR,0.11929388342127292
2033,israel,ISR,0.11929388342127292
2034,israel,ISR,0.11929388342127292
2035,israel,ISR,0.11929388342127292
2036,israel,ISR,0.11929388342127292
2037,israel,ISR,0.11929388342127292
2038,israel,ISR,0.11929388342127292
2039,israel,ISR,0.11929388342127292
2040,israel,ISR,0.11929388342127292
2041,israel,ISR,0.11929388342127292
2042,israel,ISR,0.11929388342127292
2043,israel,ISR,0.11929388342127292
2044,israel,ISR,0.11929388342127292
2045,israel,ISR,0.11929388342127292
2046,israel,ISR,0.11929388342127292
2047,israel,ISR,0.11929388342127292
2048,israel,ISR,0.11929388342127292
2049,israel,ISR,0.11929388342127292
2050,israel,ISR,0.11929388342127292
2018,italy,ITA,0.16339402725693103
2019,italy,ITA,0.16339402725693103
2020,italy,ITA,0.16339402725693103
2021,italy,ITA,0.16339402725693103
2022,italy,ITA,0.16339402725693103
2023,italy,ITA,0.16339402725693103
2024,italy,ITA,0.16339402725693103
2025,italy,ITA,0.16339402725693103
2026,italy,ITA,0.16339402725693103
2027,italy,ITA,0.16339402725693103
2028,italy,ITA,0.16339402725693103
2029,italy,ITA,0.16339402725693103
2030,italy,ITA,0.16339402725693103
2031,italy,ITA,0.16339402725693103
2032,italy,ITA,0.16339402725693103
2033,italy,ITA,0.16339402725693103
2034,italy,ITA,0.16339402725693103
2035,italy,ITA,0.16339402725693103
2036,italy,ITA,0.16339402725693103
2037,italy,ITA,0.16339402725693103
2038,italy,ITA,0.16339402725693103
2039,italy,ITA,0.16339402725693103
2040,italy,ITA,0.16339402725693103
2041,italy,ITA,0.16339402725693103
2042,italy,ITA,0.16339402725693103
2043,italy,ITA,0.16339402725693103
2044,italy,ITA,0.16339402725693103
2045,italy,ITA,0.16339402725693103
2046,italy,ITA,0.16339402725693103
2047,italy,ITA,0.16339402725693103
2048,italy,ITA,0.16339402725693103
2049,italy,ITA,0.16339402725693103
2050,italy,ITA,0.16339402725693103
2017,jamaica,JAM,0.5174609931400318
2018,jamaica,JAM,0.5174609931400318
2019,jamaica,JAM,0.5174609931400318
2020,jamaica,JAM,0.5174609931400318
2021,jamaica,JAM,0.5174609931400318
2022,jamaica,JAM,0.5174609931400318
2023,jamaica,JAM,0.5174609931400318
2024,jamaica,JAM,0.5174609931400318
2025,jamaica,JAM,0.5174609931400318
2026,jamaica,JAM,0.5174609931400318
2027,jamaica,JAM,0.5174609931400318
2028,jamaica,JAM,0.5174609931400318
2029,jamaica,JAM,0.5174609931400318
2030,jamaica,JAM,0.5174609931400318
2031,jamaica,JAM,0.5174609931400318
2032,jamaica,JAM,0.5174609931400318
2033,jamaica,JAM,0.5174609931400318
2034,jamaica,JAM,0.5174609931400318
2035,jamaica,JAM,0.5174609931400318
2036,jamaica,JAM,0.5174609931400318
2037,jamaica,JAM,0.5174609931400318
2038,jamaica,JAM,0.5174609931400318
2039,jamaica,JAM,0.5174609931400318
2040,jamaica,JAM,0.5174609931400318
2041,jamaica,JAM,0.5174609931400318
2042,jamaica,JAM,0.5174609931400318
2043,jamaica,JAM,0.5174609931400318
2044,jamaica,JAM,0.5174609931400318
2045,jamaica,JAM,0.5174609931400318
2046,jamaica,JAM,0.5174609931400318
2047,jamaica,JAM,0.5174609931400318
2048,jamaica,JAM,0.5174609931400318
2049,jamaica,JAM,0.5174609931400318
2050,jamaica,JAM,0.5174609931400318
2018,japan,JPN,0.1944587850038591
2019,japan,JPN,0.1944587850038591
2020,japan,JPN,0.1944587850038591
2021,japan,JPN,0.1944587850038591
2022,japan,JPN,0.1944587850038591
2023,japan,JPN,0.1944587850038591
2024,japan,JPN,0.1944587850038591
2025,japan,JPN,0.1944587850038591
2026,japan,JPN,0.1944587850038591
2027,japan,JPN,0.1944587850038591
2028,japan,JPN,0.1944587850038591
2029,japan,JPN,0.1944587850038591
2030,japan,JPN,0.1944587850038591
2031,japan,JPN,0.1944587850038591
2032,japan,JPN,0.1944587850038591
2033,japan,JPN,0.1944587850038591
2034,japan,JPN,0.1944587850038591
2035,japan,JPN,0.1944587850038591
2036,japan,JPN,0.1944587850038591
2037,japan,JPN,0.1944587850038591
2038,japan,JPN,0.1944587850038591
2039,japan,JPN,0.1944587850038591
2040,japan,JPN,0.1944587850038591
2041,japan,JPN,0.1944587850038591
2042,japan,JPN,0.1944587850038591
2043,japan,JPN,0.1944587850038591
2044,japan,JPN,0.1944587850038591
2045,japan,JPN,0.1944587850038591
2046,japan,JPN,0.1944587850038591
2047,japan,JPN,0.1944587850038591
2048,japan,JPN,0.1944587850038591
2049,japan,JPN,0.1944587850038591
2050,japan,JPN,0.1944587850038591
2017,jordan,JOR,0.45723578228385575
2018,jordan,JOR,0.45723578228385575
2019,jordan,JOR,0.45723578228385575
2020,jordan,JOR,0.45723578228385575
2021,jordan,JOR,0.45723578228385575
2022,jordan,JOR,0.45723578228385575
2023,jordan,JOR,0.45723578228385575
2024,jordan,JOR,0.45723578228385575
2025,jordan,JOR,0.45723578228385575
2026,jordan,JOR,0.45723578228385575
2027,jordan,JOR,0.45723578228385575
2028,jordan,JOR,0.45723578228385575
2029,jordan,JOR,0.45723578228385575
2030,jordan,JOR,0.45723578228385575
2031,jordan,JOR,0.45723578228385575
2032,jordan,JOR,0.45723578228385575
2033,jordan,JOR,0.45723578228385575
2034,jordan,JOR,0.45723578228385575
2035,jordan,JOR,0.45723578228385575
2036,jordan,JOR,0.45723578228385575
2037,jordan,JOR,0.45723578228385575
2038,jordan,JOR,0.45723578228385575
2039,jordan,JOR,0.45723578228385575
2040,jordan,JOR,0.45723578228385575
2041,jordan,JOR,0.45723578228385575
2042,jordan,JOR,0.45723578228385575
2043,jordan,JOR,0.45723578228385575
2044,jordan,JOR,0.45723578228385575
2045,jordan,JOR,0.45723578228385575
2046,jordan,JOR,0.45723578228385575
2047,jordan,JOR,0.45723578228385575
2048,jordan,JOR,0.45723578228385575
2049,jordan,JOR,0.45723578228385575
2050,jordan,JOR,0.45723578228385575
2017,kazakhstan,KAZ,0.10069555119687974
2018,kazakhstan,KAZ,0.10069555119687974
2019,kazakhstan,KAZ,0.10069555119687974
2020,kazakhstan,KAZ,0.10069555119687974
2021,kazakhstan,KAZ,0.10069555119687974
2022,kazakhstan,KAZ,0.10069555119687974
2023,kazakhstan,KAZ,0.10069555119687974
2024,kazakhstan,KAZ,0.10069555119687974
2025,kazakhstan,KAZ,0.10069555119687974
2026,kazakhstan,KAZ,0.10069555119687974
2027,kazakhstan,KAZ,0.10069555119687974
2028,kazakhstan,KAZ,0.10069555119687974
2029,kazakhstan,KAZ,0.10069555119687974
2030,kazakhstan,KAZ,0.10069555119687974
2031,kazakhstan,KAZ,0.10069555119687974
2032,kazakhstan,KAZ,0.10069555119687974
2033,kazakhstan,KAZ,0.10069555119687974
2034,kazakhstan,KAZ,0.10069555119687974
2035,kazakhstan,KAZ,0.10069555119687974
2036,kazakhstan,KAZ,0.10069555119687974
2037,kazakhstan,KAZ,0.10069555119687974
2038,kazakhstan,KAZ,0.10069555119687974
2039,kazakhstan,KAZ,0.10069555119687974
2040,kazakhstan,KAZ,0.10069555119687974
2041,kazakhstan,KAZ,0.10069555119687974
2042,kazakhstan,KAZ,0.10069555119687974
2043,kazakhstan,KAZ,0.10069555119687974
2044,kazakhstan,KAZ,0.10069555119687974
2045,kazakhstan,KAZ,0.10069555119687974
2046,kazakhstan,KAZ,0.10069555119687974
2047,kazakhstan,KAZ,0.10069555119687974
2048,kazakhstan,KAZ,0.10069555119687974
2049,kazakhstan,KAZ,0.10069555119687974
2050,kazakhstan,KAZ,0.10069555119687974
2017,kenya,KEN,0.5251777858819775
2018,kenya,KEN,0.5251777858819775
2019,kenya,KEN,0.5251777858819775
2020,kenya,KEN,0.5251777858819775
2021,kenya,KEN,0.5251777858819775
2022,kenya,KEN,0.5251777858819775
2023,kenya,KEN,0.5251777858819775
2024,kenya,KEN,0.5251777858819775
2025,kenya,KEN,0.5251777858819775
2026,kenya,KEN,0.5251777858819775
2027,kenya,KEN,0.5251777858819775
2028,kenya,KEN,0.5251777858819775
2029,kenya,KEN,0.5251777858819775
2030,kenya,KEN,0.5251777858819775
2031,kenya,KEN,0.5251777858819775
2032,kenya,KEN,0.5251777858819775
2033,kenya,KEN,0.5251777858819775
2034,kenya,KEN,0.5251777858819775
2035,kenya,KEN,0.5251777858819775
2036,kenya,KEN,0.5251777858819775
2037,kenya,KEN,0.5251777858819775
2038,kenya,KEN,0.5251777858819775
2039,kenya,KEN,0.5251777858819775
2040,kenya,KEN,0.5251777858819775
2041,kenya,KEN,0.5251777858819775
2042,kenya,KEN,0.5251777858819775
2043,kenya,KEN,0.5251777858819775
2044,kenya,KEN,0.5251777858819775
2045,kenya,KEN,0.5251777858819775
2046,kenya,KEN,0.5251777858819775
2047,kenya,KEN,0.5251777858819775
2048,kenya,KEN,0.5251777858819775
2049,kenya,KEN,0.5251777858819775
2050,kenya,KEN,0.5251777858819775
2017,kuwait,KWT,0.0
2018,kuwait,KWT,0.0
2019,kuwait,KWT,0.0
2020,kuwait,KWT,0.0
2021,kuwait,KWT,0.0
2022,kuwait,KWT,0.0
2023,kuwait,KWT,0.0
2024,kuwait,KWT,0.0
2025,kuwait,KWT,0.0
2026,kuwait,KWT,0.0
2027,kuwait,KWT,0.0
2028,kuwait,KWT,0.0
2029,kuwait,KWT,0.0
2030,kuwait,KWT,0.0
2031,kuwait,KWT,0.0
2032,kuwait,KWT,0.0
2033,kuwait,KWT,0.0
2034,kuwait,KWT,0.0
2035,kuwait,KWT,0.0
2036,kuwait,KWT,0.0
2037,kuwait,KWT,0.0
2038,kuwait,KWT,0.0
2039,kuwait,KWT,0.0
2040,kuwait,KWT,0.0
2041,kuwait,KWT,0.0
2042,kuwait,KWT,0.0
2043,kuwait,KWT,0.0
2044,kuwait,KWT,0.0
2045,kuwait,KWT,0.0
2046,kuwait,KWT,0.0
2047,kuwait,KWT,0.0
2048,kuwait,KWT,0.0
2049,kuwait,KWT,0.0
2050,kuwait,KWT,0.0
2018,latvia,LVA,0.5595671492045291
2019,latvia,LVA,0.5595671492045291
2020,latvia,LVA,0.5595671492045291
2021,latvia,LVA,0.5595671492045291
2022,latvia,LVA,0.5595671492045291
2023,latvia,LVA,0.5595671492045291
2024,latvia,LVA,0.5595671492045291
2025,latvia,LVA,0.5595671492045291
2026,latvia,LVA,0.5595671492045291
2027,latvia,LVA,0.5595671492045291
2028,latvia,LVA,0.5595671492045291
2029,latvia,LVA,0.5595671492045291
2030,latvia,LVA,0.5595671492045291
2031,latvia,LVA,0.5595671492045291
2032,latvia,LVA,0.5595671492045291
2033,latvia,LVA,0.5595671492045291
2034,latvia,LVA,0.5595671492045291
2035,latvia,LVA,0.5595671492045291
2036,latvia,LVA,0.5595671492045291
2037,latvia,LVA,0.5595671492045291
2038,latvia,LVA,0.5595671492045291
2039,latvia,LVA,0.5595671492045291
2040,latvia,LVA,0.5595671492045291
2041,latvia,LVA,0.5595671492045291
2042,latvia,LVA,0.5595671492045291
2043,latvia,LVA,0.5595671492045291
2044,latvia,LVA,0.5595671492045291
2045,latvia,LVA,0.5595671492045291
2046,latvia,LVA,0.5595671492045291
2047,latvia,LVA,0.5595671492045291
2048,latvia,LVA,0.5595671492045291
2049,latvia,LVA,0.5595671492045291
2050,latvia,LVA,0.5595671492045291
2017,lebanon,LBN,0.7056176014459605
2018,lebanon,LBN,0.7056176014459605
2019,lebanon,LBN,0.7056176014459605
2020,lebanon,LBN,0.7056176014459605
2021,lebanon,LBN,0.7056176014459605
2022,lebanon,LBN,0.7056176014459605
2023,lebanon,LBN,0.7056176014459605
2024,lebanon,LBN,0.7056176014459605
2025,lebanon,LBN,0.7056176014459605
2026,lebanon,LBN,0.7056176014459605
2027,lebanon,LBN,0.7056176014459605
2028,lebanon,LBN,0.7056176014459605
2029,lebanon,LBN,0.7056176014459605
2030,lebanon,LBN,0.7056176014459605
2031,lebanon,LBN,0.7056176014459605
2032,lebanon,LBN,0.7056176014459605
2033,lebanon,LBN,0.7056176014459605
2034,lebanon,LBN,0.7056176014459605
2035,lebanon,LBN,0.7056176014459605
2036,lebanon,LBN,0.7056176014459605
2037,lebanon,LBN,0.7056176014459605
2038,lebanon,LBN,0.7056176014459605
2039,lebanon,LBN,0.7056176014459605
2040,lebanon,LBN,0.7056176014459605
2041,lebanon,LBN,0.7056176014459605
2042,lebanon,LBN,0.7056176014459605
2043,lebanon,LBN,0.7056176014459605
2044,lebanon,LBN,0.7056176014459605
2045,lebanon,LBN,0.7056176014459605
2046,lebanon,LBN,0.7056176014459605
2047,lebanon,LBN,0.7056176014459605
2048,lebanon,LBN,0.7056176014459605
2049,lebanon,LBN,0.7056176014459605
2050,lebanon,LBN,0.7056176014459605
2017,libya,LBY,0.47526983494404035
2018,libya,LBY,0.47526983494404035
2019,libya,LBY,0.47526983494404035
2020,libya,LBY,0.47526983494404035
2021,libya,LBY,0.47526983494404035
2022,libya,LBY,0.47526983494404035
2023,libya,LBY,0.47526983494404035
2024,libya,LBY,0.47526983494404035
2025,libya,LBY,0.47526983494404035
2026,libya,LBY,0.47526983494404035
2027,libya,LBY,0.47526983494404035
2028,libya,LBY,0.47526983494404035
2029,libya,LBY,0.47526983494404035
2030,libya,LBY,0.47526983494404035
2031,libya,LBY,0.47526983494404035
2032,libya,LBY,0.47526983494404035
2033,libya,LBY,0.47526983494404035
2034,libya,LBY,0.47526983494404035
2035,libya,LBY,0.47526983494404035
2036,libya,LBY,0.47526983494404035
2037,libya,LBY,0.47526983494404035
2038,libya,LBY,0.47526983494404035
2039,libya,LBY,0.47526983494404035
2040,libya,LBY,0.47526983494404035
2041,libya,LBY,0.47526983494404035
2042,libya,LBY,0.47526983494404035
2043,libya,LBY,0.47526983494404035
2044,libya,LBY,0.47526983494404035
2045,libya,LBY,0.47526983494404035
2046,libya,LBY,0.47526983494404035
2047,libya,LBY,0.47526983494404035
2048,libya,LBY,0.47526983494404035
2049,libya,LBY,0.47526983494404035
2050,libya,LBY,0.47526983494404035
2017,lithuania,LTU,0.1656260756032512
2018,lithuania,LTU,0.1656260756032512
2019,lithuania,LTU,0.1656260756032512
2020,lithuania,LTU,0.1656260756032512
2021,lithuania,LTU,0.1656260756032512
2022,lithuania,LTU,0.1656260756032512
2023,lithuania,LTU,0.1656260756032512
2024,lithuania,LTU,0.1656260756032512
2025,lithuania,LTU,0.1656260756032512
2026,lithuania,LTU,0.1656260756032512
2027,lithuania,LTU,0.1656260756032512
2028,lithuania,LTU,0.1656260756032512
2029,lithuania,LTU,0.1656260756032512
2030,lithuania,LTU,0.1656260756032512
2031,lithuania,LTU,0.1656260756032512
2032,lithuania,LTU,0.1656260756032512
2033,lithuania,LTU,0.1656260756032512
2034,lithuania,LTU,0.1656260756032512
2035,lithuania,LTU,0.1656260756032512
2036,lithuania,LTU,0.1656260756032512
2037,lithuania,LTU,0.1656260756032512
2038,lithuania,LTU,0.1656260756032512
2039,lithuania,LTU,0.1656260756032512
2040,lithuania,LTU,0.1656260756032512
2041,lithuania,LTU,0.1656260756032512
2042,lithuania,LTU,0.1656260756032512
2043,lithuania,LTU,0.1656260756032512
2044,lithuania,LTU,0.1656260756032512
2045,lithuania,LTU,0.1656260756032512
2046,lithuania,LTU,0.1656260756032512
2047,lithuania,LTU,0.1656260756032512
2048,lithuania,LTU,0.1656260756032512
2049,lithuania,LTU,0.1656260756032512
2050,lithuania,LTU,0.1656260756032512
2018,luxembourg,LUX,0.5542104317265066
2019,luxembourg,LUX,0.5542104317265066
2020,luxembourg,LUX,0.5542104317265066
2021,luxembourg,LUX,0.5542104317265066
2022,luxembourg,LUX,0.5542104317265066
2023,luxembourg,LUX,0.5542104317265066
2024,luxembourg,LUX,0.5542104317265066
2025,luxembourg,LUX,0.5542104317265066
2026,luxembourg,LUX,0.5542104317265066
2027,luxembourg,LUX,0.5542104317265066
2028,luxembourg,LUX,0.5542104317265066
2029,luxembourg,LUX,0.5542104317265066
2030,luxembourg,LUX,0.5542104317265066
2031,luxembourg,LUX,0.5542104317265066
2032,luxembourg,LUX,0.5542104317265066
2033,luxembourg,LUX,0.5542104317265066
2034,luxembourg,LUX,0.5542104317265066
2035,luxembourg,LUX,0.5542104317265066
2036,luxembourg,LUX,0.5542104317265066
2037,luxembourg,LUX,0.5542104317265066
2038,luxembourg,LUX,0.5542104317265066
2039,luxembourg,LUX,0.5542104317265066
2040,luxembourg,LUX,0.5542104317265066
2041,luxembourg,LUX,0.5542104317265066
2042,luxembourg,LUX,0.5542104317265066
2043,luxembourg,LUX,0.5542104317265066
2044,luxembourg,LUX,0.5542104317265066
2045,luxembourg,LUX,0.5542104317265066
2046,luxembourg,LUX,0.5542104317265066
2047,luxembourg,LUX,0.5542104317265066
2048,luxembourg,LUX,0.5542104317265066
2049,luxembourg,LUX,0.5542104317265066
2050,luxembourg,LUX,0.5542104317265066
2017,malaysia,MYS,0.27321230255247675
2018,malaysia,MYS,0.27321230255247675
2019,malaysia,MYS,0.27321230255247675
2020,malaysia,MYS,0.27321230255247675
2021,malaysia,MYS,0.27321230255247675
2022,malaysia,MYS,0.27321230255247675
2023,malaysia,MYS,0.27321230255247675
2024,malaysia,MYS,0.27321230255247675
2025,malaysia,MYS,0.27321230255247675
2026,malaysia,MYS,0.27321230255247675
2027,malaysia,MYS,0.27321230255247675
2028,malaysia,MYS,0.27321230255247675
2029,malaysia,MYS,0.27321230255247675
2030,malaysia,MYS,0.27321230255247675
2031,malaysia,MYS,0.27321230255247675
2032,malaysia,MYS,0.27321230255247675
2033,malaysia,MYS,0.27321230255247675
2034,malaysia,MYS,0.27321230255247675
2035,malaysia,MYS,0.27321230255247675
2036,malaysia,MYS,0.27321230255247675
2037,malaysia,MYS,0.27321230255247675
2038,malaysia,MYS,0.27321230255247675
2039,malaysia,MYS,0.27321230255247675
2040,malaysia,MYS,0.27321230255247675
2041,malaysia,MYS,0.27321230255247675
2042,malaysia,MYS,0.27321230255247675
2043,malaysia,MYS,0.27321230255247675
2044,malaysia,MYS,0.27321230255247675
2045,malaysia,MYS,0.27321230255247675
2046,malaysia,MYS,0.27321230255247675
2047,malaysia,MYS,0.27321230255247675
2048,malaysia,MYS,0.27321230255247675
2049,malaysia,MYS,0.27321230255247675
2050,malaysia,MYS,0.27321230255247675
2017,malta,MLT,0.7690513165614108
2018,malta,MLT,0.7690513165614108
2019,malta,MLT,0.7690513165614108
2020,malta,MLT,0.7690513165614108
2021,malta,MLT,0.7690513165614108
2022,malta,MLT,0.7690513165614108
2023,malta,MLT,0.7690513165614108
2024,malta,MLT,0.7690513165614108
2025,malta,MLT,0.7690513165614108
2026,malta,MLT,0.7690513165614108
2027,malta,MLT,0.7690513165614108
2028,malta,MLT,0.7690513165614108
2029,malta,MLT,0.7690513165614108
2030,malta,MLT,0.7690513165614108
2031,malta,MLT,0.7690513165614108
2032,malta,MLT,0.7690513165614108
2033,malta,MLT,0.7690513165614108
2034,malta,MLT,0.7690513165614108
2035,malta,MLT,0.7690513165614108
2036,malta,MLT,0.7690513165614108
2037,malta,MLT,0.7690513165614108
2038,malta,MLT,0.7690513165614108
2039,malta,MLT,0.7690513165614108
2040,malta,MLT,0.7690513165614108
2041,malta,MLT,0.7690513165614108
2042,malta,MLT,0.7690513165614108
2043,malta,MLT,0.7690513165614108
2044,malta,MLT,0.7690513165614108
2045,malta,MLT,0.7690513165614108
2046,malta,MLT,0.7690513165614108
2047,malta,MLT,0.7690513165614108
2048,malta,MLT,0.7690513165614108
2049,malta,MLT,0.7690513165614108
2050,malta,MLT,0.7690513165614108
2017,mauritius,MUS,0.7182273917448455
2018,mauritius,MUS,0.7182273917448455
2019,mauritius,MUS,0.7182273917448455
2020,mauritius,MUS,0.7182273917448455
2021,mauritius,MUS,0.7182273917448455
2022,mauritius,MUS,0.7182273917448455
2023,mauritius,MUS,0.7182273917448455
2024,mauritius,MUS,0.7182273917448455
2025,mauritius,MUS,0.7182273917448455
2026,mauritius,MUS,0.7182273917448455
2027,mauritius,MUS,0.7182273917448455
2028,mauritius,MUS,0.7182273917448455
2029,mauritius,MUS,0.7182273917448455
2030,mauritius,MUS,0.7182273917448455
2031,mauritius,MUS,0.7182273917448455
2032,mauritius,MUS,0.7182273917448455
2033,mauritius,MUS,0.7182273917448455
2034,mauritius,MUS,0.7182273917448455
2035,mauritius,MUS,0.7182273917448455
2036,mauritius,MUS,0.7182273917448455
2037,mauritius,MUS,0.7182273917448455
2038,mauritius,MUS,0.7182273917448455
2039,mauritius,MUS,0.7182273917448455
2040,mauritius,MUS,0.7182273917448455
2041,mauritius,MUS,0.7182273917448455
2042,mauritius,MUS,0.7182273917448455
2043,mauritius,MUS,0.7182273917448455
2044,mauritius,MUS,0.7182273917448455
2045,mauritius,MUS,0.7182273917448455
2046,mauritius,MUS,0.7182273917448455
2047,mauritius,MUS,0.7182273917448455
2048,mauritius,MUS,0.7182273917448455
2049,mauritius,MUS,0.7182273917448455
2050,mauritius,MUS,0.7182273917448455
2018,mexico,MEX,0.33605615570356445
2019,mexico,MEX,0.33605615570356445
2020,mexico,MEX,0.33605615570356445
2021,mexico,MEX,0.33605615570356445
2022,mexico,MEX,0.33605615570356445
2023,mexico,MEX,0.33605615570356445
2024,mexico,MEX,0.33605615570356445
2025,mexico,MEX,0.33605615570356445
2026,mexico,MEX,0.33605615570356445
2027,mexico,MEX,0.33605615570356445
2028,mexico,MEX,0.33605615570356445
2029,mexico,MEX,0.33605615570356445
2030,mexico,MEX,0.33605615570356445
2031,mexico,MEX,0.33605615570356445
2032,mexico,MEX,0.33605615570356445
2033,mexico,MEX,0.33605615570356445
2034,mexico,MEX,0.33605615570356445
2035,mexico,MEX,0.33605615570356445
2036,mexico,MEX,0.33605615570356445
2037,mexico,MEX,0.33605615570356445
2038,mexico,MEX,0.33605615570356445
2039,mexico,MEX,0.33605615570356445
2040,mexico,MEX,0.33605615570356445
2041,mexico,MEX,0.33605615570356445
2042,mexico,MEX,0.33605615570356445
2043,mexico,MEX,0.33605615570356445
2044,mexico,MEX,0.33605615570356445
2045,mexico,MEX,0.33605615570356445
2046,mexico,MEX,0.33605615570356445
2047,mexico,MEX,0.33605615570356445
2048,mexico,MEX,0.33605615570356445
2049,mexico,MEX,0.33605615570356445
2050,mexico,MEX,0.33605615570356445
2017,mongolia,MNG,0.5241379310344828
2018,mongolia,MNG,0.5241379310344828
2019,mongolia,MNG,0.5241379310344828
2020,mongolia,MNG,0.5241379310344828
2021,mongolia,MNG,0.5241379310344828
2022,mongolia,MNG,0.5241379310344828
2023,mongolia,MNG,0.5241379310344828
2024,mongolia,MNG,0.5241379310344828
2025,mongolia,MNG,0.5241379310344828
2026,mongolia,MNG,0.5241379310344828
2027,mongolia,MNG,0.5241379310344828
2028,mongolia,MNG,0.5241379310344828
2029,mongolia,MNG,0.5241379310344828
2030,mongolia,MNG,0.5241379310344828
2031,mongolia,MNG,0.5241379310344828
2032,mongolia,MNG,0.5241379310344828
2033,mongolia,MNG,0.5241379310344828
2034,mongolia,MNG,0.5241379310344828
2035,mongolia,MNG,0.5241379310344828
2036,mongolia,MNG,0.5241379310344828
2037,mongolia,MNG,0.5241379310344828
2038,mongolia,MNG,0.5241379310344828
2039,mongolia,MNG,0.5241379310344828
2040,mongolia,MNG,0.5241379310344828
2041,mongolia,MNG,0.5241379310344828
2042,mongolia,MNG,0.5241379310344828
2043,mongolia,MNG,0.5241379310344828
2044,mongolia,MNG,0.5241379310344828
2045,mongolia,MNG,0.5241379310344828
2046,mongolia,MNG,0.5241379310344828
2047,mongolia,MNG,0.5241379310344828
2048,mongolia,MNG,0.5241379310344828
2049,mongolia,MNG,0.5241379310344828
2050,mongolia,MNG,0.5241379310344828
2017,morocco,MAR,0.47639426000506396
2018,morocco,MAR,0.47639426000506396
2019,morocco,MAR,0.47639426000506396
2020,morocco,MAR,0.47639426000506396
2021,morocco,MAR,0.47639426000506396
2022,morocco,MAR,0.47639426000506396
2023,morocco,MAR,0.47639426000506396
2024,morocco,MAR,0.47639426000506396
2025,morocco,MAR,0.47639426000506396
2026,morocco,MAR,0.47639426000506396
2027,morocco,MAR,0.47639426000506396
2028,morocco,MAR,0.47639426000506396
2029,morocco,MAR,0.47639426000506396
2030,morocco,MAR,0.47639426000506396
