Year,iso_code3,fuelefficiency_trns_road_heavy_freight_diesel_km_per_litre
2042.0,ALA,5.467116899823123
2043.0,ALA,5.467116899823123
2044.0,ALA,5.467116899823123
2045.0,ALA,5.467116899823123
2046.0,ALA,5.467116899823123
2047.0,ALA,5.467116899823123
2048.0,ALA,5.467116899823123
2049.0,ALA,5.467116899823123
2050.0,ALA,5.467116899823123
2015.0,ALB,5.451338784672118
2016.0,ALB,5.498948730389778
2017.0,ALB,5.311006279483895
2018.0,ALB,5.366331007923229
2019.0,ALB,5.3313262458055
2020.0,ALB,5.467116899823123
2021.0,ALB,5.467116899823123
2022.0,ALB,5.467116899823123
2023.0,ALB,5.467116899823123
2024.0,ALB,5.467116899823123
2025.0,ALB,5.467116899823123
2026.0,ALB,5.467116899823123
2027.0,ALB,5.467116899823123
2028.0,ALB,5.467116899823123
2029.0,ALB,5.467116899823123
2030.0,ALB,5.467116899823123
2031.0,ALB,5.467116899823123
2032.0,ALB,5.467116899823123
2033.0,ALB,5.467116899823123
2034.0,ALB,5.467116899823123
2035.0,ALB,5.467116899823123
2036.0,ALB,5.467116899823123
2037.0,ALB,5.467116899823123
2038.0,ALB,5.467116899823123
2039.0,ALB,5.467116899823123
2040.0,ALB,5.467116899823123
2041.0,ALB,5.467116899823123
2042.0,ALB,5.467116899823123
2043.0,ALB,5.467116899823123
2044.0,ALB,5.467116899823123
2045.0,ALB,5.467116899823123
2046.0,ALB,5.467116899823123
2047.0,ALB,5.467116899823123
2048.0,ALB,5.467116899823123
2049.0,ALB,5.467116899823123
2050.0,ALB,5.467116899823123
2051.0,ALB,
2052.0,ALB,
2053.0,ALB,
2054.0,ALB,
2055.0,ALB,
2015.0,AND,5.451338784672118
2016.0,AND,5.498948730389778
2017.0,AND,5.311006279483895
2018.0,AND,5.366331007923229
2019.0,AND,5.3313262458055
2020.0,AND,5.467116899823123
2021.0,AND,5.467116899823123
2022.0,AND,5.467116899823123
2023.0,AND,5.467116899823123
2024.0,AND,5.467116899823123
2025.0,AND,5.467116899823123
2026.0,AND,5.467116899823123
2027.0,AND,5.467116899823123
2028.0,AND,5.467116899823123
2029.0,AND,5.467116899823123
2030.0,AND,5.467116899823123
2031.0,AND,5.467116899823123
2032.0,AND,5.467116899823123
2033.0,AND,5.467116899823123
2034.0,AND,5.467116899823123
2035.0,AND,5.467116899823123
2036.0,AND,5.467116899823123
2037.0,AND,5.467116899823123
2038.0,AND,5.467116899823123
2039.0,AND,5.467116899823123
2040.0,AND,5.467116899823123
2041.0,AND,5.467116899823123
2042.0,AND,5.467116899823123
2043.0,AND,5.467116899823123
2044.0,AND,5.467116899823123
2045.0,AND,5.467116899823123
2046.0,AND,5.467116899823123
2047.0,AND,5.467116899823123
2048.0,AND,5.467116899823123
2049.0,AND,5.467116899823123
2050.0,AND,5.467116899823123
2015.0,ARB,
2016.0,ARB,
2017.0,ARB,
2018.0,ARB,
2019.0,ARB,
2020.0,ARB,
2021.0,ARB,
2022.0,ARB,
2023.0,ARB,
2024.0,ARB,
2025.0,ARB,
2026.0,ARB,
2027.0,ARB,
2028.0,ARB,
2029.0,ARB,
2030.0,ARB,
2031.0,ARB,
2032.0,ARB,
2033.0,ARB,
2034.0,ARB,
2035.0,ARB,
2036.0,ARB,
2037.0,ARB,
2038.0,ARB,
2039.0,ARB,
2040.0,ARB,
2041.0,ARB,
2042.0,ARB,
2043.0,ARB,
2044.0,ARB,
2045.0,ARB,
2046.0,ARB,
2047.0,ARB,
2048.0,ARB,
2049.0,ARB,
2050.0,ARB,
2015.0,ARE,2.894774931249095
2016.0,ARE,2.9146021568055955
2017.0,ARE,2.9394473838918285
2018.0,ARE,2.970444081390168
2019.0,ARE,2.9660388551090024
2020.0,ARE,2.9463759575721866
2021.0,ARE,2.9463759575721866
2022.0,ARE,2.9463759575721866
2023.0,ARE,2.9463759575721866
2024.0,ARE,2.9463759575721866
2025.0,ARE,2.9463759575721866
2026.0,ARE,2.9463759575721866
2027.0,ARE,2.9463759575721866
2028.0,ARE,2.9463759575721866
2029.0,ARE,2.9463759575721866
2030.0,ARE,2.9463759575721866
2031.0,ARE,2.9463759575721866
2032.0,ARE,2.9463759575721866
2033.0,ARE,2.9463759575721866
2034.0,ARE,2.9463759575721866
2035.0,ARE,2.9463759575721866
2036.0,ARE,2.9463759575721866
2037.0,ARE,2.9463759575721866
2038.0,ARE,2.9463759575721866
2039.0,ARE,2.9463759575721866
2040.0,ARE,2.9463759575721866
2041.0,ARE,2.9463759575721866
2042.0,ARE,2.9463759575721866
2043.0,ARE,2.9463759575721866
2044.0,ARE,2.9463759575721866
2045.0,ARE,2.9463759575721866
2046.0,ARE,2.9463759575721866
2047.0,ARE,2.9463759575721866
2048.0,ARE,2.9463759575721866
2049.0,ARE,2.9463759575721866
2050.0,ARE,2.9463759575721866
2015.0,ARG,2.4082844986754433
2016.0,ARG,2.4723916268336907
2017.0,ARG,2.49003984063745
2018.0,ARG,2.510460251046025
2019.0,ARG,2.4779053440158587
2020.0,ARG,2.5702535983550376
2021.0,ARG,2.5702535983550376
2022.0,ARG,2.5702535983550376
2023.0,ARG,2.5702535983550376
2024.0,ARG,2.5702535983550376
2025.0,ARG,2.5702535983550376
2026.0,ARG,2.5702535983550376
2027.0,ARG,2.5702535983550376
2028.0,ARG,2.5702535983550376
2029.0,ARG,2.5702535983550376
2030.0,ARG,2.5702535983550376
2031.0,ARG,2.5702535983550376
2032.0,ARG,2.5702535983550376
2033.0,ARG,2.5702535983550376
2034.0,ARG,2.5702535983550376
2035.0,ARG,2.5702535983550376
2036.0,ARG,2.5702535983550376
2037.0,ARG,2.5702535983550376
2038.0,ARG,2.5702535983550376
2039.0,ARG,2.5702535983550376
2040.0,ARG,2.5702535983550376
2041.0,ARG,2.5702535983550376
2042.0,ARG,2.5702535983550376
2043.0,ARG,2.5702535983550376
2044.0,ARG,2.5702535983550376
2045.0,ARG,2.5702535983550376
2046.0,ARG,2.5702535983550376
2047.0,ARG,2.5702535983550376
2048.0,ARG,2.5702535983550376
2049.0,ARG,2.5702535983550376
2050.0,ARG,2.5702535983550376
2051.0,ARG,
2052.0,ARG,
2053.0,ARG,
2054.0,ARG,
2055.0,ARG,
2015.0,ARM,2.894774931249095
2016.0,ARM,2.9146021568055955
2017.0,ARM,2.9394473838918285
2018.0,ARM,2.970444081390168
2019.0,ARM,2.9660388551090024
2020.0,ARM,2.9463759575721866
2021.0,ARM,2.9463759575721866
2022.0,ARM,2.9463759575721866
2023.0,ARM,2.9463759575721866
2024.0,ARM,2.9463759575721866
2025.0,ARM,2.9463759575721866
2026.0,ARM,2.9463759575721866
2027.0,ARM,2.9463759575721866
2028.0,ARM,2.9463759575721866
2029.0,ARM,2.9463759575721866
2030.0,ARM,2.9463759575721866
2031.0,ARM,2.9463759575721866
2032.0,ARM,2.9463759575721866
2033.0,ARM,2.9463759575721866
2034.0,ARM,2.9463759575721866
2035.0,ARM,2.9463759575721866
2036.0,ARM,2.9463759575721866
2037.0,ARM,2.9463759575721866
2038.0,ARM,2.9463759575721866
2039.0,ARM,2.9463759575721866
2040.0,ARM,2.9463759575721866
2041.0,ARM,2.9463759575721866
2042.0,ARM,2.9463759575721866
2043.0,ARM,2.9463759575721866
2044.0,ARM,2.9463759575721866
2045.0,ARM,2.9463759575721866
2046.0,ARM,2.9463759575721866
2047.0,ARM,2.9463759575721866
2048.0,ARM,2.9463759575721866
2049.0,ARM,2.9463759575721866
2050.0,ARM,2.9463759575721866
2051.0,ARM,
2052.0,ARM,
2053.0,ARM,
2054.0,ARM,
2055.0,ARM,
2015.0,ASM,4.193751310547285
2016.0,ASM,4.27715996578272
2017.0,ASM,4.202563563773902
2018.0,ASM,4.242681374628765
2019.0,ASM,4.248990864669641
2020.0,ASM,4.577706569008927
2021.0,ASM,4.577706569008927
2022.0,ASM,4.577706569008927
2023.0,ASM,4.577706569008927
2024.0,ASM,4.577706569008927
2025.0,ASM,4.577706569008927
2026.0,ASM,4.577706569008927
2027.0,ASM,4.577706569008927
2028.0,ASM,4.577706569008927
2029.0,ASM,4.577706569008927
2030.0,ASM,4.577706569008927
2031.0,ASM,4.577706569008927
2032.0,ASM,4.577706569008927
2033.0,ASM,4.577706569008927
2034.0,ASM,4.577706569008927
2035.0,ASM,4.577706569008927
2036.0,ASM,4.577706569008927
2037.0,ASM,4.577706569008927
2038.0,ASM,4.577706569008927
2039.0,ASM,4.577706569008927
2040.0,ASM,4.577706569008927
2041.0,ASM,4.577706569008927
2042.0,ASM,4.577706569008927
2043.0,ASM,4.577706569008927
2044.0,ASM,4.577706569008927
2045.0,ASM,4.577706569008927
2046.0,ASM,4.577706569008927
2047.0,ASM,4.577706569008927
2048.0,ASM,4.577706569008927
2049.0,ASM,4.577706569008927
2050.0,ASM,4.577706569008927
2015.0,ATA,3.5432734427486907
2016.0,ATA,3.602124829870231
2017.0,ATA,3.596117884974997
2018.0,ATA,3.6328486448406063
2019.0,ATA,3.627690804088337
2020.0,ATA,3.7750709121163495
2021.0,ATA,3.7750709121163495
2022.0,ATA,3.7750709121163495
2023.0,ATA,3.7750709121163495
2024.0,ATA,3.7750709121163495
2025.0,ATA,3.7750709121163495
2026.0,ATA,3.7750709121163495
2027.0,ATA,3.7750709121163495
2028.0,ATA,3.7750709121163495
2029.0,ATA,3.7750709121163495
2030.0,ATA,3.7750709121163495
2031.0,ATA,3.7750709121163495
2032.0,ATA,3.7750709121163495
2033.0,ATA,3.7750709121163495
2034.0,ATA,3.7750709121163495
2035.0,ATA,3.7750709121163495
2036.0,ATA,3.7750709121163495
2037.0,ATA,3.7750709121163495
2038.0,ATA,3.7750709121163495
2039.0,ATA,3.7750709121163495
2040.0,ATA,3.7750709121163495
2041.0,ATA,3.7750709121163495
2042.0,ATA,3.7750709121163495
2043.0,ATA,3.7750709121163495
2044.0,ATA,3.7750709121163495
2045.0,ATA,3.7750709121163495
2046.0,ATA,3.7750709121163495
2047.0,ATA,3.7750709121163495
2048.0,ATA,3.7750709121163495
2049.0,ATA,3.7750709121163495
2050.0,ATA,3.7750709121163495
2015.0,ATF,3.5432734427486907
2016.0,ATF,3.602124829870231
2017.0,ATF,3.596117884974997
2018.0,ATF,3.6328486448406063
2019.0,ATF,3.627690804088337
2020.0,ATF,3.7750709121163495
2021.0,ATF,3.7750709121163495
2022.0,ATF,3.7750709121163495
2023.0,ATF,3.7750709121163495
2024.0,ATF,3.7750709121163495
2025.0,ATF,3.7750709121163495
2026.0,ATF,3.7750709121163495
2027.0,ATF,3.7750709121163495
2028.0,ATF,3.7750709121163495
2029.0,ATF,3.7750709121163495
2030.0,ATF,3.7750709121163495
2031.0,ATF,3.7750709121163495
2032.0,ATF,3.7750709121163495
2033.0,ATF,3.7750709121163495
2034.0,ATF,3.7750709121163495
2035.0,ATF,3.7750709121163495
2036.0,ATF,3.7750709121163495
2037.0,ATF,3.7750709121163495
2038.0,ATF,3.7750709121163495
2039.0,ATF,3.7750709121163495
2040.0,ATF,3.7750709121163495
2041.0,ATF,3.7750709121163495
2042.0,ATF,3.7750709121163495
2043.0,ATF,3.7750709121163495
2044.0,ATF,3.7750709121163495
2045.0,ATF,3.7750709121163495
2046.0,ATF,3.7750709121163495
2047.0,ATF,3.7750709121163495
2048.0,ATF,3.7750709121163495
2049.0,ATF,3.7750709121163495
2050.0,ATF,3.7750709121163495
2015.0,ATG,2.4082844986754433
2016.0,ATG,2.4723916268336907
2017.0,ATG,2.49003984063745
2018.0,ATG,2.510460251046025
2019.0,ATG,2.4779053440158587
2020.0,ATG,2.5702535983550376
2021.0,ATG,2.5702535983550376
2022.0,ATG,2.5702535983550376
2023.0,ATG,2.5702535983550376
2024.0,ATG,2.5702535983550376
2025.0,ATG,2.5702535983550376
2026.0,ATG,2.5702535983550376
2027.0,ATG,2.5702535983550376
2028.0,ATG,2.5702535983550376
2029.0,ATG,2.5702535983550376
2030.0,ATG,2.5702535983550376
2031.0,ATG,2.5702535983550376
2032.0,ATG,2.5702535983550376
2033.0,ATG,2.5702535983550376
2034.0,ATG,2.5702535983550376
2035.0,ATG,2.5702535983550376
2036.0,ATG,2.5702535983550376
2037.0,ATG,2.5702535983550376
2038.0,ATG,2.5702535983550376
2039.0,ATG,2.5702535983550376
2040.0,ATG,2.5702535983550376
2041.0,ATG,2.5702535983550376
2042.0,ATG,2.5702535983550376
2043.0,ATG,2.5702535983550376
2044.0,ATG,2.5702535983550376
2045.0,ATG,2.5702535983550376
2046.0,ATG,2.5702535983550376
2047.0,ATG,2.5702535983550376
2048.0,ATG,2.5702535983550376
2049.0,ATG,2.5702535983550376
2050.0,ATG,2.5702535983550376
2015.0,AUS,4.77326968973747
2016.0,AUS,4.819277108433735
2017.0,AUS,4.861448711716091
2018.0,AUS,4.880429477794046
2019.0,AUS,4.863813229571985
2020.0,AUS,4.823926676314519
2021.0,AUS,4.823926676314519
2022.0,AUS,4.823926676314519
2023.0,AUS,4.823926676314519
2024.0,AUS,4.823926676314519
2025.0,AUS,4.823926676314519
2026.0,AUS,4.823926676314519
2027.0,AUS,4.823926676314519
2028.0,AUS,4.823926676314519
2029.0,AUS,4.823926676314519
2030.0,AUS,4.823926676314519
2031.0,AUS,4.823926676314519
2032.0,AUS,4.823926676314519
2033.0,AUS,4.823926676314519
2034.0,AUS,4.823926676314519
2035.0,AUS,4.823926676314519
2036.0,AUS,4.823926676314519
2037.0,AUS,4.823926676314519
2038.0,AUS,4.823926676314519
2039.0,AUS,4.823926676314519
2040.0,AUS,4.823926676314519
2041.0,AUS,4.823926676314519
2042.0,AUS,4.823926676314519
2043.0,AUS,4.823926676314519
2044.0,AUS,4.823926676314519
2045.0,AUS,4.823926676314519
2046.0,AUS,4.823926676314519
2047.0,AUS,4.823926676314519
2048.0,AUS,4.823926676314519
2049.0,AUS,4.823926676314519
2050.0,AUS,4.823926676314519
2051.0,AUS,
2052.0,AUS,
2053.0,AUS,
2054.0,AUS,
2055.0,AUS,
2015.0,AUT,5.595970900951315
2016.0,AUT,5.602240896358543
2017.0,AUT,5.602240896358543
2018.0,AUT,5.534034311012729
2019.0,AUT,5.574136008918617
2020.0,AUT,5.574136008918617
2021.0,AUT,5.574136008918617
2022.0,AUT,5.574136008918617
2023.0,AUT,5.574136008918617
2024.0,AUT,5.574136008918617
2025.0,AUT,5.574136008918617
2026.0,AUT,5.574136008918617
2027.0,AUT,5.574136008918617
2028.0,AUT,5.574136008918617
2029.0,AUT,5.574136008918617
2030.0,AUT,5.574136008918617
2031.0,AUT,5.574136008918617
2032.0,AUT,5.574136008918617
2033.0,AUT,5.574136008918617
2034.0,AUT,5.574136008918617
2035.0,AUT,5.574136008918617
2036.0,AUT,5.574136008918617
2037.0,AUT,5.574136008918617
2038.0,AUT,5.574136008918617
2039.0,AUT,5.574136008918617
2040.0,AUT,5.574136008918617
2041.0,AUT,5.574136008918617
2042.0,AUT,5.574136008918617
2043.0,AUT,5.574136008918617
2044.0,AUT,5.574136008918617
2045.0,AUT,5.574136008918617
2046.0,AUT,5.574136008918617
2047.0,AUT,5.574136008918617
2048.0,AUT,5.574136008918617
2049.0,AUT,5.574136008918617
2050.0,AUT,5.574136008918617
2051.0,AUT,
2052.0,AUT,
2053.0,AUT,
2054.0,AUT,
2055.0,AUT,
2015.0,AZE,2.894774931249095
2016.0,AZE,2.9146021568055955
2017.0,AZE,2.9394473838918285
2018.0,AZE,2.970444081390168
2019.0,AZE,2.9660388551090024
2020.0,AZE,2.9463759575721866
2021.0,AZE,2.9463759575721866
2022.0,AZE,2.9463759575721866
2023.0,AZE,2.9463759575721866
2024.0,AZE,2.9463759575721866
2025.0,AZE,2.9463759575721866
2026.0,AZE,2.9463759575721866
2027.0,AZE,2.9463759575721866
2028.0,AZE,2.9463759575721866
2029.0,AZE,2.9463759575721866
2030.0,AZE,2.9463759575721866
2031.0,AZE,2.9463759575721866
2032.0,AZE,2.9463759575721866
2033.0,AZE,2.9463759575721866
2034.0,AZE,2.9463759575721866
2035.0,AZE,2.9463759575721866
2036.0,AZE,2.9463759575721866
2037.0,AZE,2.9463759575721866
2038.0,AZE,2.9463759575721866
2039.0,AZE,2.9463759575721866
2040.0,AZE,2.9463759575721866
2041.0,AZE,2.9463759575721866
2042.0,AZE,2.9463759575721866
2043.0,AZE,2.9463759575721866
2044.0,AZE,2.9463759575721866
2045.0,AZE,2.9463759575721866
2046.0,AZE,2.9463759575721866
2047.0,AZE,2.9463759575721866
2048.0,AZE,2.9463759575721866
2049.0,AZE,2.9463759575721866
2050.0,AZE,2.9463759575721866
2051.0,AZE,
2052.0,AZE,
2053.0,AZE,
2054.0,AZE,
2055.0,AZE,
2015.0,BDI,4.375410194705753
2016.0,BDI,4.447409384033801
2017.0,BDI,4.4974139869575
2018.0,BDI,4.559963520291838
2019.0,BDI,4.6587467971115775
2020.0,BDI,5.137426149499101
2021.0,BDI,5.137426149499101
2022.0,BDI,5.137426149499101
2023.0,BDI,5.137426149499101
2024.0,BDI,5.137426149499101
2025.0,BDI,5.137426149499101
2026.0,BDI,5.137426149499101
2027.0,BDI,5.137426149499101
2028.0,BDI,5.137426149499101
2029.0,BDI,5.137426149499101
2030.0,BDI,5.137426149499101
2031.0,BDI,5.137426149499101
2032.0,BDI,5.137426149499101
2033.0,BDI,5.137426149499101
2034.0,BDI,5.137426149499101
2035.0,BDI,5.137426149499101
2036.0,BDI,5.137426149499101
2037.0,BDI,5.137426149499101
2038.0,BDI,5.137426149499101
2039.0,BDI,5.137426149499101
2040.0,BDI,5.137426149499101
2041.0,BDI,5.137426149499101
2042.0,BDI,5.137426149499101
2043.0,BDI,5.137426149499101
2044.0,BDI,5.137426149499101
2045.0,BDI,5.137426149499101
2046.0,BDI,5.137426149499101
2047.0,BDI,5.137426149499101
2048.0,BDI,5.137426149499101
2049.0,BDI,5.137426149499101
2050.0,BDI,5.137426149499101
2051.0,BDI,
2052.0,BDI,
2053.0,BDI,
2054.0,BDI,
2055.0,BDI,
2015.0,BEL,5.2742616033755265
2016.0,BEL,5.313496280552603
2017.0,BEL,5.313496280552603
2018.0,BEL,5.333333333333334
2019.0,BEL,5.356186395286555
2020.0,BEL,5.144032921810699
2021.0,BEL,5.144032921810699
2022.0,BEL,5.144032921810699
2023.0,BEL,5.144032921810699
2024.0,BEL,5.144032921810699
2025.0,BEL,5.144032921810699
2026.0,BEL,5.144032921810699
2027.0,BEL,5.144032921810699
2028.0,BEL,5.144032921810699
2029.0,BEL,5.144032921810699
2030.0,BEL,5.144032921810699
2031.0,BEL,5.144032921810699
2032.0,BEL,5.144032921810699
2033.0,BEL,5.144032921810699
2034.0,BEL,5.144032921810699
2035.0,BEL,5.144032921810699
2036.0,BEL,5.144032921810699
2037.0,BEL,5.144032921810699
2038.0,BEL,5.144032921810699
2039.0,BEL,5.144032921810699
2040.0,BEL,5.144032921810699
2041.0,BEL,5.144032921810699
2042.0,BEL,5.144032921810699
2043.0,BEL,5.144032921810699
2044.0,BEL,5.144032921810699
2045.0,BEL,5.144032921810699
2046.0,BEL,5.144032921810699
2047.0,BEL,5.144032921810699
2048.0,BEL,5.144032921810699
2049.0,BEL,5.144032921810699
2050.0,BEL,5.144032921810699
2051.0,BEL,
2052.0,BEL,
2053.0,BEL,
2054.0,BEL,
2055.0,BEL,
2015.0,BEN,4.375410194705753
2016.0,BEN,4.447409384033801
2017.0,BEN,4.4974139869575
2018.0,BEN,4.559963520291838
2019.0,BEN,4.6587467971115775
2020.0,BEN,5.137426149499101
2021.0,BEN,5.137426149499101
2022.0,BEN,5.137426149499101
2023.0,BEN,5.137426149499101
2024.0,BEN,5.137426149499101
2025.0,BEN,5.137426149499101
2026.0,BEN,5.137426149499101
2027.0,BEN,5.137426149499101
2028.0,BEN,5.137426149499101
2029.0,BEN,5.137426149499101
2030.0,BEN,5.137426149499101
2031.0,BEN,5.137426149499101
2032.0,BEN,5.137426149499101
2033.0,BEN,5.137426149499101
2034.0,BEN,5.137426149499101
2035.0,BEN,5.137426149499101
2036.0,BEN,5.137426149499101
2037.0,BEN,5.137426149499101
